Order ID,uniq_id,Product Quantity,Product Price Each,Order Total,Order Date,Purchase Address,User rating for the product,User ID,User Age,User Occupation,User Income,User Interests,User Ethnicity
O0000644,cb870767b14d3141abf04a575402fcb2,3,999.0,30311.0,2023-12-04,180 Elm St.Houston,3.3,U01476,40,Teacher,106715,Cooking; Travel,Caucasian
O0000644,feb199a7c024b4ed2f710fd0747eda5e,2,24064.0,30311.0,2023-12-04,180 Elm St.Houston,3.4,U01476,40,Teacher,106715,Cooking; Travel,Caucasian
O0000644,7114eca3917d79f6f1d3113be742b107,1,1995.0,30311.0,2023-12-04,180 Elm St.Houston,1.5,U01476,40,Teacher,106715,Cooking; Travel,Caucasian
O0000644,307f36995d02989b590cf8a380cefb01,2,259.0,30311.0,2023-12-04,180 Elm St.Houston,5.0,U01476,40,Teacher,106715,Cooking; Travel,Caucasian
O0000645,f96f3e426924fed9cf7c875df4cbf5de,1,259.0,777.0,2023-02-17,913 Main St.Chicago,2.4,U01833,41,Manager,95638,Music; Electronics; Books,Asian
O0000646,324784fa627563faa36c98062dd5eb02,3,1500.0,4500.0,2023-12-26,588 Main St.Los Angeles,3.7,U00030,39,Doctor,121004,Travel; Cooking; Fitness,Other
O0000647,e9a27ff8a97baeafe5eca5d85650bf14,2,399.0,3946.0,2023-02-25,784 Main St.Houston,3.6,U00621,46,Manager,122573,Music; Cooking; Books,Other
O0000647,0d2b657467fe2dd7983cd770e81de90c,3,649.0,3946.0,2023-02-25,784 Main St.Houston,3.5,U00621,46,Manager,122573,Music; Cooking; Books,Other
O0000647,3e698de88ef4e2caaa6793e3bdeae3f2,2,1050.0,3946.0,2023-02-25,784 Main St.Houston,3.6,U00621,46,Manager,122573,Music; Cooking; Books,Other
O0000647,532a39e13d8e798ea942e23ef3c6971d,1,399.0,3946.0,2023-02-25,784 Main St.Houston,2.0,U00621,46,Manager,122573,Music; Cooking; Books,Other
O0000648,6d991eff10490abd884d61418fdbe479,1,999.0,1998.0,2023-11-27,995 Main St.Chicago,3.7,U00251,41,Lawyer,78413,Music,Other
O0000649,909cb12859385aaeda18e0fe72de3db3,1,449.0,2622.0,2023-08-27,172 Main St.Chicago,2.6,U01406,27,Engineer,100216,Books; Fashion; Music,Other
O0000649,2fa79e6a06305fa2ea23a343841b78c3,1,425.0,2622.0,2023-08-27,172 Main St.Chicago,3.6,U01406,27,Engineer,100216,Books; Fashion; Music,Other
O0000650,9270185f325ed0bde8470c02a26ffa81,3,1039.0,6674.0,2023-05-24,464 Elm St.Chicago,3.1,U01398,37,Manager,58071,Travel; Electronics,Hispanic
O0000650,0001d5429cf08061039da491b1aad68d,2,1099.0,6674.0,2023-05-24,464 Elm St.Chicago,2.0,U01398,37,Manager,58071,Travel; Electronics,Hispanic
O0000650,6204a7ddf4632879f01158551d6ed0f5,3,130.0,6674.0,2023-05-24,464 Elm St.Chicago,3.0,U01398,37,Manager,58071,Travel; Electronics,Hispanic
O0000651,2a56bf22d687220be9460c7b7779de5b,3,370.0,2845.0,2023-11-17,663 Pine St.Houston,4.1,U01726,34,Scientist,113328,Music,African American
O0000651,03eb64c212867b1c6749c902acbf3849,2,200.0,2845.0,2023-11-17,663 Pine St.Houston,3.4,U01726,34,Scientist,113328,Music,African American
O0000651,f5ce88f7e407e1be63f82d74d5259d52,2,369.0,2845.0,2023-11-17,663 Pine St.Houston,2.5,U01726,34,Scientist,113328,Music,African American
O0000651,00e3c8ff3453fc3224e4a01bb393db1c,1,399.0,2845.0,2023-11-17,663 Pine St.Houston,3.2,U01726,34,Scientist,113328,Music,African American
O0000652,3388d05e88972ff9f3e1321dc0cfdc28,2,259.0,94075.0,2023-02-04,652 Pine St.Chicago,2.7,U00601,31,Engineer,97656,Fashion; Sports; Books,Caucasian
O0000652,d3d0388e29c2a836b00262f13e0eda42,1,971.0,94075.0,2023-02-04,652 Pine St.Chicago,2.8,U00601,31,Engineer,97656,Fashion; Sports; Books,Caucasian
O0000652,fe48ab3a114a9106635554b8ffe7f33c,2,21475.0,94075.0,2023-02-04,652 Pine St.Chicago,3.6,U00601,31,Engineer,97656,Fashion; Sports; Books,Caucasian
O0000652,f02a393a445bf4766a64d2619f73da0c,2,16459.0,94075.0,2023-02-04,652 Pine St.Chicago,1.8,U00601,31,Engineer,97656,Fashion; Sports; Books,Caucasian
O0000653,3256ed9eecb08c1d13ea71910c083cc4,2,15364.0,31826.0,2023-07-26,955 Main St.Chicago,1.4,U00840,49,Teacher,82524,Electronics,Hispanic
O0000653,e71534023b83eb3b0bacb59b6bd87b26,2,549.0,31826.0,2023-07-26,955 Main St.Chicago,2.6,U00840,49,Teacher,82524,Electronics,Hispanic
O0000654,024ee5349c928f251ee7acb49d9dcbb9,1,21812.0,66134.0,2023-02-12,143 Oak St.New York,2.0,U00343,57,Accountant,44761,Electronics,Other
O0000654,1def2f086a55de14c57d79ea5b5f1f1d,3,349.0,66134.0,2023-02-12,143 Oak St.New York,3.8,U00343,57,Accountant,44761,Electronics,Other
O0000655,88fd2b7524de45e3731c5e070d58a76e,1,1795.0,104903.0,2023-02-13,921 Oak St.Los Angeles,1.5,U01679,51,Scientist,82551,Cooking; Electronics; Fashion,Asian
O0000655,26b77888c8408c60006d1b3ff331b5ad,1,20672.0,104903.0,2023-02-13,921 Oak St.Los Angeles,3.6,U01679,51,Scientist,82551,Cooking; Electronics; Fashion,Asian
O0000655,7698cd2c78a1fd6105ef617445da52f9,1,13099.0,104903.0,2023-02-13,921 Oak St.Los Angeles,2.0,U01679,51,Scientist,82551,Cooking; Electronics; Fashion,Asian
O0000656,9f3d1b27f9aae34d23ba32477bcc8e15,2,2850.0,14247.0,2023-10-27,958 Oak St.New York,3.8,U00384,55,Doctor,145957,Cooking,Other
O0000656,606f4194a6d47bbcae253e22dc261e97,3,1899.0,14247.0,2023-10-27,958 Oak St.New York,4.1,U00384,55,Doctor,145957,Cooking,Other
O0000657,510a3862dbf7c53112916ab8efbdcf03,3,169.0,169.0,2023-04-04,438 Main St.Chicago,1.5,U01757,49,Lawyer,104455,Cooking,African American
O0000658,0016d519d6f1aaa48e4770e6b2577334,1,399.0,31860.0,2023-10-11,440 Oak St.New York,4.2,U00483,43,Doctor,71541,Books; Music; Fitness,African American
O0000658,c9dce0336769c73342915057df928cb4,2,31062.0,31860.0,2023-10-11,440 Oak St.New York,2.5,U00483,43,Doctor,71541,Books; Music; Fitness,African American
O0000659,8224a893d9a14db4c1c65b0e439c987f,1,719.0,719.0,2023-09-22,429 Main St.Houston,3.4,U00478,39,Manager,108192,Fitness; Electronics,Hispanic
O0000660,ec38ef14321446e15312ebda18162c78,1,1499.0,4497.0,2023-06-15,835 Main St.New York,2.0,U01835,40,Artist,50539,Music; Travel; Fitness,Other
O0000661,8efc6f0ea66adae103640db2da7c1f8c,1,510.0,7638.0,2023-04-02,806 Oak St.Houston,2.3,U01579,51,Student,72813,Cooking; Fitness; Travel,Asian
O0000661,d6cbcf2558fd6ee5864d7b9bb8cfbf41,1,952.0,7638.0,2023-04-02,806 Oak St.Houston,4.1,U01579,51,Student,72813,Cooking; Fitness; Travel,Asian
O0000661,4c6a007717d3dfef521e758f8eda7219,3,1127.0,7638.0,2023-04-02,806 Oak St.Houston,4.9,U01579,51,Student,72813,Cooking; Fitness; Travel,Asian
O0000661,e648ef4d4622152d5c02a67d50305bb5,2,499.0,7638.0,2023-04-02,806 Oak St.Houston,3.8,U01579,51,Student,72813,Cooking; Fitness; Travel,Asian
O0000662,7924e1570a0d7e1826d1891e18bbf777,3,699.0,2895.0,2023-07-14,868 Main St.Chicago,2.1,U01852,46,Engineer,85471,Music; Cooking,Asian
O0000662,0ee2be2729334d128dff61702ff94061,1,499.0,2895.0,2023-07-14,868 Main St.Chicago,2.9,U01852,46,Engineer,85471,Music; Cooking,Asian
O0000663,9e0953d59d9f173bc05d2677f9cb4fa1,2,5373.0,10746.0,2023-03-06,391 Elm St.New York,2.9,U01707,37,Manager,76487,Fitness; Music; Electronics,Asian
O0000664,1c17d0a861c28440fb7589e975a2ad02,2,1469.0,3416.0,2023-03-03,425 Oak St.Chicago,3.4,U00032,53,Scientist,102082,Books; Sports; Electronics,Caucasian
O0000664,4c4b5384a0445d86111e1f1f2a359c34,1,239.0,3416.0,2023-03-03,425 Oak St.Chicago,3.0,U00032,53,Scientist,102082,Books; Sports; Electronics,Caucasian
O0000665,74b7f001c734295de1be1d4b6aa430fe,1,549.0,3794.0,2023-09-05,231 Main St.New York,0.2,U00788,38,Student,94109,Music; Cooking; Electronics,Caucasian
O0000665,3a931697d1153a0e4c01327e9e1824f9,2,849.0,3794.0,2023-09-05,231 Main St.New York,2.4,U00788,38,Student,94109,Music; Cooking; Electronics,Caucasian
O0000665,6297fbcd70b582b0bab8018f8f9e1230,1,349.0,3794.0,2023-09-05,231 Main St.New York,3.4,U00788,38,Student,94109,Music; Cooking; Electronics,Caucasian
O0000666,24cf40179f65703e64e20d0bed053fe2,1,21784.0,67566.0,2023-02-05,443 Main St.Chicago,3.8,U00126,63,Scientist,102655,Travel,Hispanic
O0000666,eff607ce599e3838eb6c59924ef228c6,1,339.0,67566.0,2023-02-05,443 Main St.Chicago,4.4,U00126,63,Scientist,102655,Travel,Hispanic
O0000666,0ddebfa97cb83ee0c86f108641ef5189,2,399.0,67566.0,2023-02-05,443 Main St.Chicago,1.5,U00126,63,Scientist,102655,Travel,Hispanic
O0000667,02a3f5da6364a06fbef5ce54e6604d74,2,628.0,30784.0,2023-05-01,125 Main St.Chicago,1.5,U00219,32,Lawyer,66283,Books; Electronics; Music,African American
O0000667,da658b33c149dc1234cbe6cee341d0e2,1,14450.0,30784.0,2023-05-01,125 Main St.Chicago,4.9,U00219,32,Lawyer,66283,Books; Electronics; Music,African American
O0000668,08b765e7ec8b5e5e49b3b3ab10537daa,3,1499.0,32122.0,2023-06-03,778 Pine St.Houston,3.7,U01180,43,Artist,88966,Music; Electronics,Caucasian
O0000668,9d2822b27cb60ca95c38f0b36361927a,2,465.0,32122.0,2023-06-03,778 Pine St.Houston,2.4,U01180,43,Artist,88966,Music; Electronics,Caucasian
O0000668,45ec8cf2bd446146b8ae743e7803ab8f,1,1695.0,32122.0,2023-06-03,778 Pine St.Houston,3.8,U01180,43,Artist,88966,Music; Electronics,Caucasian
O0000668,75401e9e1232f542d91440a6a8bf9543,1,22644.0,32122.0,2023-06-03,778 Pine St.Houston,3.4,U01180,43,Artist,88966,Music; Electronics,Caucasian
O0000669,6c85eb3598e92ba7e79557a43511b466,3,24926.0,65353.0,2023-05-28,550 Elm St.New York,2.3,U00289,42,Doctor,79032,Fashion; Fitness; Books,Caucasian
O0000669,278e6f8a88f3e765ae1f3af6c6bf0cc3,2,15302.0,65353.0,2023-05-28,550 Elm St.New York,4.1,U00289,42,Doctor,79032,Fashion; Fitness; Books,Caucasian
O0000669,7e74b92037e44ea8613e77a71ab9c70e,3,199.0,65353.0,2023-05-28,550 Elm St.New York,2.7,U00289,42,Doctor,79032,Fashion; Fitness; Books,Caucasian
O0000670,197ed287d2e86e28db02ddf8089beeba,2,225.0,6709.0,2023-11-20,481 Oak St.New York,3.3,U01174,61,Student,50475,Travel; Electronics,Caucasian
O0000670,0773d8824500ddee76563fc37ae989ee,3,499.0,6709.0,2023-11-20,481 Oak St.New York,1.2,U01174,61,Student,50475,Travel; Electronics,Caucasian
O0000670,265fa9860f2b08b92ef4b073f9c525e5,2,1995.0,6709.0,2023-11-20,481 Oak St.New York,3.6,U01174,61,Student,50475,Travel; Electronics,Caucasian
O0000671,5a2976b3b270d95e7b628c02d9605a8d,3,770.0,3209.0,2023-12-23,738 Pine St.New York,1.0,U00802,29,Artist,137935,Sports; Cooking,African American
O0000671,b129a98c7c0e905ca82fd73db63d9bd0,2,899.0,3209.0,2023-12-23,738 Pine St.New York,4.1,U00802,29,Artist,137935,Sports; Cooking,African American
O0000672,d96760bc91a16006b6d115d137d27971,1,18056.0,55677.0,2023-01-12,868 Pine St.New York,2.3,U00732,34,Doctor,54298,Travel,African American
O0000672,bd59b550cb1261a92aaed9eab3d7236b,1,1150.0,55677.0,2023-01-12,868 Pine St.New York,3.7,U00732,34,Doctor,54298,Travel,African American
O0000672,0f60a49bf5cdb24888499c019bd0b20f,1,359.0,55677.0,2023-01-12,868 Pine St.New York,3.1,U00732,34,Doctor,54298,Travel,African American
O0000673,2294f01e941fab1461a825c185ed32ba,3,420.0,16197.0,2023-09-06,573 Elm St.New York,2.7,U00475,28,Student,72506,Fitness,African American
O0000673,841ee06a7a64e783a616a7fd93efa2e5,3,4500.0,16197.0,2023-09-06,573 Elm St.New York,0.7,U00475,28,Student,72506,Fitness,African American
O0000673,f020d75c6574755fabcd68b6833ff2c1,2,360.0,16197.0,2023-09-06,573 Elm St.New York,2.1,U00475,28,Student,72506,Fitness,African American
O0000673,3a79ef6f262921adfcd1c0dc0ff03b3a,1,1899.0,16197.0,2023-09-06,573 Elm St.New York,2.8,U00475,28,Student,72506,Fitness,African American
O0000674,7de2c372fcceda00284940a1043b3227,1,450.0,64106.0,2023-07-23,723 Pine St.Houston,4.0,U00678,45,Scientist,74381,Books; Sports; Cooking,Hispanic
O0000674,de1578e39c4a86bb799661b1802e66d8,1,699.0,64106.0,2023-07-23,723 Pine St.Houston,3.6,U00678,45,Scientist,74381,Books; Sports; Cooking,Hispanic
O0000674,26fc529ea4d74e57f4a9c7318d72c72a,2,20586.0,64106.0,2023-07-23,723 Pine St.Houston,3.9,U00678,45,Scientist,74381,Books; Sports; Cooking,Hispanic
O0000674,32935f7007bf7b09226b7c4cec7a9363,3,299.0,64106.0,2023-07-23,723 Pine St.Houston,4.1,U00678,45,Scientist,74381,Books; Sports; Cooking,Hispanic
O0000675,4bab2cc9dbd07678de92feae3bebfa3b,1,550.0,74167.0,2023-05-28,187 Main St.Houston,2.9,U00844,50,Teacher,102417,Electronics,Asian
O0000675,a62445404ccaea18581e7415295573de,1,24023.0,74167.0,2023-05-28,187 Main St.Houston,4.8,U00844,50,Teacher,102417,Electronics,Asian
O0000675,7bd5acd67b83890fab9ccc12684762e7,1,499.0,74167.0,2023-05-28,187 Main St.Houston,3.9,U00844,50,Teacher,102417,Electronics,Asian
O0000676,3d47967be194f6fe89814a62b0ef72f5,2,29292.0,50985.0,2023-04-13,704 Pine St.Los Angeles,4.3,U00010,51,Manager,87087,Music; Fitness,African American
O0000676,835d50d90ec922debf58dc7d6366d220,3,19559.0,50985.0,2023-04-13,704 Pine St.Los Angeles,2.5,U00010,51,Manager,87087,Music; Fitness,African American
O0000676,a45c097adcf59401d1ac57ac632d8d71,2,645.0,50985.0,2023-04-13,704 Pine St.Los Angeles,3.3,U00010,51,Manager,87087,Music; Fitness,African American
O0000676,777da615f49c3f93f2cc229664d0a567,1,199.0,50985.0,2023-04-13,704 Pine St.Los Angeles,3.7,U00010,51,Manager,87087,Music; Fitness,African American
O0000677,c00a2b82118c093543eddbe140eefd83,3,2799.0,5598.0,2023-06-20,429 Elm St.New York,3.3,U00198,23,Teacher,126419,Cooking,Other
O0000678,bfdcd09f003dbf6e5a0685029b118545,2,1595.0,4785.0,2023-04-11,298 Pine St.Houston,3.8,U00627,24,Student,106130,Sports; Cooking,Caucasian
O0000679,834fbf10ef777c6e9aa7c7668a42a5ce,3,599.0,3562.0,2023-12-20,531 Pine St.Chicago,3.8,U01607,46,Teacher,103705,Music; Fitness; Cooking,African American
O0000679,c11744f19b574254004909b877972e00,2,399.0,3562.0,2023-12-20,531 Pine St.Chicago,4.2,U01607,46,Teacher,103705,Music; Fitness; Cooking,African American
O0000679,2b37bf60b75fb7ec968d1ab94d35a10c,3,389.0,3562.0,2023-12-20,531 Pine St.Chicago,4.4,U01607,46,Teacher,103705,Music; Fitness; Cooking,African American
O0000680,15814b5b2ba4b6ff16ef8d3692e5821c,1,1019.0,6143.0,2023-06-29,879 Main St.Chicago,2.5,U00978,37,Scientist,79484,Travel,Other
O0000680,5820f62d3fe3b4865770f81f674bade1,3,790.0,6143.0,2023-06-29,879 Main St.Chicago,2.2,U00978,37,Scientist,79484,Travel,Other
O0000680,a75a5bf6b9839a06488f190cc9cc5b1b,1,358.0,6143.0,2023-06-29,879 Main St.Chicago,1.7,U00978,37,Scientist,79484,Travel,Other
O0000681,808b3abdfc7a09c2a160c8011c264f08,1,299.0,4809.0,2023-08-08,859 Elm St.Chicago,2.8,U00388,43,Scientist,61718,Electronics,Other
O0000681,75b5b32ddf9cc3748002e5c4055b6342,2,244.0,4809.0,2023-08-08,859 Elm St.Chicago,2.9,U00388,43,Scientist,61718,Electronics,Other
O0000681,9bd046f58f7b45f2e0841d0f9e38e42b,1,1889.0,4809.0,2023-08-08,859 Elm St.Chicago,2.6,U00388,43,Scientist,61718,Electronics,Other
O0000682,ad6210c447cbb2e5d7ff622bee497a2f,3,249.0,6891.0,2023-10-21,928 Oak St.New York,2.8,U01526,27,Manager,60172,Fashion,Caucasian
O0000682,c35ad9935596de3d0d0134a806396072,3,1049.0,6891.0,2023-10-21,928 Oak St.New York,2.8,U01526,27,Manager,60172,Fashion,Caucasian
O0000682,9769c7762d91ab68c1090fe39ea60fe4,3,999.0,6891.0,2023-10-21,928 Oak St.New York,2.0,U01526,27,Manager,60172,Fashion,Caucasian
O0000682,8733d8c1219d4ac63a9a15aac09d0c01,2,999.0,6891.0,2023-10-21,928 Oak St.New York,2.7,U01526,27,Manager,60172,Fashion,Caucasian
O0000683,6ae332e2bafd23267caedfcc4453257c,3,21800.0,69859.0,2023-07-01,882 Elm St.New York,3.9,U00302,42,Doctor,81500,Cooking,Caucasian
O0000683,b534cccc9667da5eff10f6f3a70b8eb0,1,1990.0,69859.0,2023-07-01,882 Elm St.New York,3.1,U00302,42,Doctor,81500,Cooking,Caucasian
O0000683,0ee21bed347d127ea1390ea790b6d7ae,1,479.0,69859.0,2023-07-01,882 Elm St.New York,2.7,U00302,42,Doctor,81500,Cooking,Caucasian
O0000684,a7c670a8bfd6a00db7ca3c8be20b28b5,2,850.0,2550.0,2023-04-12,244 Main St.New York,3.3,U00215,48,Engineer,103463,Books,Hispanic
O0000685,478ab7841b48aacbe567b219f5fc3fae,1,849.0,4710.0,2023-08-20,155 Oak St.New York,4.4,U00790,35,Manager,105428,Cooking,Asian
O0000685,e7cab08a267e815c72a26513222783e0,3,259.0,4710.0,2023-08-20,155 Oak St.New York,3.4,U00790,35,Manager,105428,Cooking,Asian
O0000685,3a72319b18dd49c93ddd284aa30c1007,2,939.0,4710.0,2023-08-20,155 Oak St.New York,3.7,U00790,35,Manager,105428,Cooking,Asian
O0000685,a8980adc2e8740e50dc4d305da965409,2,263.0,4710.0,2023-08-20,155 Oak St.New York,4.0,U00790,35,Manager,105428,Cooking,Asian
O0000686,9e5e9b88a819fabb30cc53c2dc2ef96b,1,360.0,1977.0,2023-05-23,529 Oak St.New York,3.4,U00778,41,Student,92537,Music; Books,Asian
O0000686,84dbbbc60f17105a0117936badc3b1f0,2,299.0,1977.0,2023-05-23,529 Oak St.New York,4.1,U00778,41,Student,92537,Music; Books,Asian
O0000687,5e584b20f2ca014aa3aadca2d66b1e6b,3,127.0,254.0,2023-01-02,539 Oak St.Chicago,1.7,U00173,40,Scientist,141291,Music,Asian
O0000688,09afd6bb72c17136958a4e84a9aa0256,2,697.0,697.0,2023-02-13,962 Oak St.Houston,3.0,U00647,21,Artist,95133,Fashion,Caucasian
O0000689,83c53f8948f508f51d2249b489ca8e7d,3,699.0,1398.0,2023-04-28,279 Elm St.Chicago,2.3,U00593,31,Manager,92268,Music; Sports,Other
O0000690,3a79ef6f262921adfcd1c0dc0ff03b3a,1,1899.0,17882.0,2023-11-13,775 Elm St.Houston,3.3,U01709,56,Manager,87152,Electronics; Fashion,Asian
O0000690,52b85447acb6ae40668fa3f4abf779fc,2,499.0,17882.0,2023-11-13,775 Elm St.Houston,2.5,U01709,56,Manager,87152,Electronics; Fashion,Asian
O0000690,41384da51732c0b4df3de8f395714fbb,3,4995.0,17882.0,2023-11-13,775 Elm St.Houston,4.3,U01709,56,Manager,87152,Electronics; Fashion,Asian
O0000691,854c312503862879373d3b7fa87a293b,3,999.0,3896.0,2023-03-13,822 Oak St.Houston,2.4,U01598,47,Teacher,76650,Books; Electronics; Cooking,African American
O0000691,e8db0f1164593b98e7d871a11c101afa,2,399.0,3896.0,2023-03-13,822 Oak St.Houston,2.4,U01598,47,Teacher,76650,Books; Electronics; Cooking,African American
O0000691,792c39893dbdc870a69b973ea9dcc269,3,550.0,3896.0,2023-03-13,822 Oak St.Houston,3.1,U01598,47,Teacher,76650,Books; Electronics; Cooking,African American
O0000692,7db2acfee8298ef8c687d688147c69be,1,695.0,5065.0,2023-10-14,923 Pine St.New York,2.0,U01364,48,Scientist,86367,Fashion; Fitness,Asian
O0000692,0ee21bed347d127ea1390ea790b6d7ae,1,479.0,5065.0,2023-10-14,923 Pine St.New York,1.8,U01364,48,Scientist,86367,Fashion; Fitness,Asian
O0000692,5e4e6e8116e35604514d9262f969e980,3,899.0,5065.0,2023-10-14,923 Pine St.New York,4.3,U01364,48,Scientist,86367,Fashion; Fitness,Asian
O0000692,746f4577d26dc00af9a6325551d67cc6,3,499.0,5065.0,2023-10-14,923 Pine St.New York,3.3,U01364,48,Scientist,86367,Fashion; Fitness,Asian
O0000693,bc7c69e24d2cc3a70b7b2949dc62c676,2,349.0,3703.0,2023-01-22,988 Oak St.Chicago,1.8,U01136,27,Manager,100715,Sports; Fashion,Caucasian
O0000693,a2d97bfa2ea2c03f1c0bd5e60f8fe57c,3,259.0,3703.0,2023-01-22,988 Oak St.Chicago,4.6,U01136,27,Manager,100715,Sports; Fashion,Caucasian
O0000693,8fab939d2ab3863e382ca6324c780095,2,449.0,3703.0,2023-01-22,988 Oak St.Chicago,0.8,U01136,27,Manager,100715,Sports; Fashion,Caucasian
O0000693,de5f89df47ea6f595d303be1f80d0e69,1,1399.0,3703.0,2023-01-22,988 Oak St.Chicago,3.0,U01136,27,Manager,100715,Sports; Fashion,Caucasian
O0000694,e7ecc1b881ef2413a678f16767b8fe87,2,244.0,5245.0,2023-03-01,943 Elm St.Los Angeles,2.8,U01645,32,Lawyer,48450,Travel,Caucasian
O0000694,c7aac186bad847652cf0b5d49cc5a9d0,2,2999.0,5245.0,2023-03-01,943 Elm St.Los Angeles,3.0,U01645,32,Lawyer,48450,Travel,Caucasian
O0000694,1605f88c966d48431f794a4a3629f4d6,2,479.0,5245.0,2023-03-01,943 Elm St.Los Angeles,4.2,U01645,32,Lawyer,48450,Travel,Caucasian
O0000694,771687605b6817bda7fd00293d838211,2,400.0,5245.0,2023-03-01,943 Elm St.Los Angeles,1.5,U01645,32,Lawyer,48450,Travel,Caucasian
O0000695,da4aa693ca4c70eef8e72d67207ffa31,3,12183.0,36549.0,2023-03-26,922 Main St.Chicago,2.6,U00695,60,Artist,72222,Fashion,African American
O0000696,2b37bf60b75fb7ec968d1ab94d35a10c,3,389.0,5876.0,2023-08-12,609 Pine St.New York,2.8,U01071,48,Scientist,72733,Fitness; Electronics,Other
O0000696,7114eca3917d79f6f1d3113be742b107,2,1995.0,5876.0,2023-08-12,609 Pine St.New York,2.7,U01071,48,Scientist,72733,Fitness; Electronics,Other
O0000696,4a9d760c501529fb53d1d100a95dd25e,1,499.0,5876.0,2023-08-12,609 Pine St.New York,1.8,U01071,48,Scientist,72733,Fitness; Electronics,Other
O0000697,31c41c49376cceeb6b9490d91785b87c,3,3999.0,10935.0,2023-08-14,738 Pine St.New York,5.0,U00184,46,Accountant,68246,Travel; Music,Caucasian
O0000697,62a03af5e515df26ea63540037882327,3,599.0,10935.0,2023-08-14,738 Pine St.New York,3.9,U00184,46,Accountant,68246,Travel; Music,Caucasian
O0000697,628098f05fbebafd06fe72e0343d796a,1,399.0,10935.0,2023-08-14,738 Pine St.New York,3.2,U00184,46,Accountant,68246,Travel; Music,Caucasian
O0000697,58b5df249a8249d158c3b2f04b1b1095,2,5140.0,10935.0,2023-08-14,738 Pine St.New York,2.8,U00184,46,Accountant,68246,Travel; Music,Caucasian
O0000698,19e10ad26abd566fb6c29f85915a92f4,3,795.0,45088.0,2023-01-22,935 Pine St.Los Angeles,3.1,U01104,22,Scientist,99736,Travel; Fashion,Other
O0000698,4ef1dd0a04aec0f93e776cd9d55c3959,1,469.0,45088.0,2023-01-22,935 Pine St.Los Angeles,2.3,U01104,22,Scientist,99736,Travel; Fashion,Other
O0000698,26b77888c8408c60006d1b3ff331b5ad,3,20672.0,45088.0,2023-01-22,935 Pine St.Los Angeles,3.8,U01104,22,Scientist,99736,Travel; Fashion,Other
O0000698,e2ae2af58ac50adf4881751ae84a9d8a,3,249.0,45088.0,2023-01-22,935 Pine St.Los Angeles,3.4,U01104,22,Scientist,99736,Travel; Fashion,Other
O0000699,428bbe75cf33ea82f8fa89f10f1374d8,1,269.0,1536.0,2023-02-11,413 Oak St.Houston,1.6,U00188,36,Doctor,100854,Cooking,Caucasian
O0000699,19c395c3df78e60564325fb15ddf0377,3,499.0,1536.0,2023-02-11,413 Oak St.Houston,2.5,U00188,36,Doctor,100854,Cooking,Caucasian
O0000700,6c9949a1ca73a940778bac9f2beeef58,3,1733.0,17661.0,2023-07-02,986 Elm St.Los Angeles,2.6,U01903,24,Doctor,98109,Cooking; Fitness; Travel,Asian
O0000700,85bf557c3728428485761f3df2289fc0,1,2399.0,17661.0,2023-07-02,986 Elm St.Los Angeles,4.8,U01903,24,Doctor,98109,Cooking; Fitness; Travel,Asian
O0000700,4dcd5dfc481ab82813ff8084589a7e77,2,3499.0,17661.0,2023-07-02,986 Elm St.Los Angeles,1.7,U01903,24,Doctor,98109,Cooking; Fitness; Travel,Asian
O0000701,7d922ec823d39e88c5a26e957537c9b5,2,449.0,8616.0,2023-08-10,128 Elm St.Chicago,2.7,U01146,34,Doctor,42646,Cooking; Fashion,African American
O0000701,3cdfd9df09f61a8fd178bafcc8dbed31,3,590.0,8616.0,2023-08-10,128 Elm St.Chicago,2.6,U01146,34,Doctor,42646,Cooking; Fashion,African American
O0000701,eae96eb20ef0f1cb1c6897a01906c54c,2,5499.0,8616.0,2023-08-10,128 Elm St.Chicago,3.7,U01146,34,Doctor,42646,Cooking; Fashion,African American
O0000702,2a56bf22d687220be9460c7b7779de5b,3,370.0,4791.0,2023-01-30,848 Elm St.Houston,3.6,U00955,57,Lawyer,103905,Books,Hispanic
O0000702,b52073e7ed9c00c4108cae4eb0c49c1a,1,595.0,4791.0,2023-01-30,848 Elm St.Houston,3.2,U00955,57,Lawyer,103905,Books,Hispanic
O0000702,8e3666ed0535f3fb9b3dba38f1f04c0c,1,599.0,4791.0,2023-01-30,848 Elm St.Houston,1.4,U00955,57,Lawyer,103905,Books,Hispanic
O0000702,ee8975777da5f7f87699f2cc7c045685,2,839.0,4791.0,2023-01-30,848 Elm St.Houston,3.9,U00955,57,Lawyer,103905,Books,Hispanic
O0000703,3e400027ddcac20b1183f128b1cfc0d4,2,35698.0,71396.0,2023-02-14,853 Oak St.Houston,1.0,U00021,44,Engineer,82613,Fitness; Books; Cooking,African American
O0000704,307f36995d02989b590cf8a380cefb01,1,259.0,518.0,2023-09-11,843 Oak St.New York,2.7,U00465,38,Student,77129,Electronics; Sports; Fitness,African American
O0000705,be09f5a3a88ac10ae14c791fc8ac0dae,1,405.0,2109.0,2023-04-22,153 Main St.Houston,5.0,U01888,51,Accountant,36343,Music; Travel,Caucasian
O0000705,03eb64c212867b1c6749c902acbf3849,2,200.0,2109.0,2023-04-22,153 Main St.Houston,4.5,U01888,51,Accountant,36343,Music; Travel,Caucasian
O0000705,29d1c93facf075f0baae561a275cd75a,2,899.0,2109.0,2023-04-22,153 Main St.Houston,1.2,U01888,51,Accountant,36343,Music; Travel,Caucasian
