Order ID,Product ID,Product Quantity,Product Price Each,Order Total,Order Date,Purchase Address,User rating for the product,User ID,User Age,User Occupation,User Income,User Interests,User Ethnicity
O0000287,ba8163913f5e384d17a8202b1f8b91b3,2,474,1971,4/25/23,"490 Oak St., Chicago",4.5,U00317,49,Engineer,37114,Electronics; Sports; Music,Caucasian
O0000287,fb0ee6155e0b1a785a3b67bae3a5d3a6,2,449,1971,4/25/23,"490 Oak St., Chicago",3.1,U00317,49,Engineer,37114,Electronics; Sports; Music,Caucasian
O0000288,664ef971103920eced286ba4c1d68830,1,640,4317,3/2/23,"855 Pine St., Chicago",4.1,U00442,63,Teacher,91844,Fashion,Caucasian
O0000288,efe7bc85550ac7d50f54f487978d611e,1,799,4317,3/2/23,"855 Pine St., Chicago",4.6,U00442,63,Teacher,91844,Fashion,Caucasian
O0000289,18b09f1c7e1d359c22eefe1dd39794a5,2,1899,7698,2/9/23,"134 Main St., Chicago",1.3,U00268,19,Manager,67073,Cooking; Travel,Asian
O0000289,4422b30c32ce553e1044576c7fc1357a,1,2750,7698,2/9/23,"134 Main St., Chicago",2.3,U00268,19,Manager,67073,Cooking; Travel,Asian
O0000289,b1672f91b429da6497e67f24837e7075,1,299,7698,2/9/23,"134 Main St., Chicago",4.3,U00268,19,Manager,67073,Cooking; Travel,Asian
O0000290,1a4d695659037ee7ed77148a688f4fc4,1,499,36131,6/14/23,"777 Elm St., Houston",4.4,U00906,34,Lawyer,133569,Fashion; Cooking,Asian
O0000290,88b5b2486fa4853cce7c459e3fb456a8,3,999,36131,6/14/23,"777 Elm St., Houston",4.7,U00906,34,Lawyer,133569,Fashion; Cooking,Asian
O0000290,a37fed1e97b9c260c7fde5b14478477b,3,899,36131,6/14/23,"777 Elm St., Houston",2.3,U00906,34,Lawyer,133569,Fashion; Cooking,Asian
O0000290,b2a5926c25f6b3f97efb895ae8747a9c,1,30338,36131,6/14/23,"777 Elm St., Houston",1.9,U00906,34,Lawyer,133569,Fashion; Cooking,Asian
O0000291,2075c35879faf9f1ddd29d9647ff0c0c,1,399,235380,7/15/23,"364 Main St., Chicago",2.9,U00790,35,Accountant,97761,Music; Fashion,Other
O0000291,c4b045288524a8770c760ed2bbca2ed5,3,116292,235380,7/15/23,"364 Main St., Chicago",1.9,U00790,35,Accountant,97761,Music; Fashion,Other
O0000291,c8910a49e35560587be746e9179d635e,1,999,235380,7/15/23,"364 Main St., Chicago",1.9,U00790,35,Accountant,97761,Music; Fashion,Other
O0000292,8148fd342f7f323ed4fa5814ec5036d0,1,570,2667,8/1/23,"112 Main St., Houston",1.3,U00450,49,Student,161586,Music; Travel; Fashion,Other
O0000292,88340323318c2e97e3ca4edbb837d0a7,2,699,2667,8/1/23,"112 Main St., Houston",2.5,U00450,49,Student,161586,Music; Travel; Fashion,Other
O0000293,605227d6afc650e2745ca0a610792225,3,164,2024,2/11/23,"752 Main St., New York",0.6,U00276,23,Accountant,82878,Travel; Cooking; Fashion,Other
O0000293,95cc05f398e15115abdf4914e7cc713e,2,549,2024,2/11/23,"752 Main St., New York",0.7,U00276,23,Accountant,82878,Travel; Cooking; Fashion,Other
O0000293,a2e69846cda7bfc800c165f68eafa1d1,3,299,2024,2/11/23,"752 Main St., New York",3.1,U00276,23,Accountant,82878,Travel; Cooking; Fashion,Other
O0000294,729864e0d25e06cbf68561529bcdd4f0,3,349,3043,11/1/23,"740 Oak St., Los Angeles",1.3,U00739,56,Lawyer,128007,Electronics; Books,Hispanic
O0000294,c92fae924b520a265b87f2191ed5f861,2,499,3043,11/1/23,"740 Oak St., Los Angeles",2.3,U00739,56,Lawyer,128007,Electronics; Books,Hispanic
O0000294,f460aef84b0fe3745f98ac219b9c7f2a,2,499,3043,11/1/23,"740 Oak St., Los Angeles",3.2,U00739,56,Lawyer,128007,Electronics; Books,Hispanic
O0000295,02d894e24263586af81d7a5bf99293b8,3,1519,9335,5/18/23,"124 Oak St., Chicago",4.1,U00984,18,Manager,95704,Electronics,Asian
O0000295,384ad3e62d1471adafe54e85543e85df,2,899,9335,5/18/23,"124 Oak St., Chicago",2,U00984,18,Manager,95704,Electronics,Asian
O0000295,95b0779b1a04ab70d62c72b53090c4b3,2,1490,9335,5/18/23,"124 Oak St., Chicago",0.7,U00984,18,Manager,95704,Electronics,Asian
O0000296,01e04b8638e7d6223fc59834a3a5ef72,1,279,279,3/12/23,"531 Pine St., Houston",4.8,U00491,61,Scientist,80326,Fitness; Music,Hispanic
O0000297,89f7fe27edd72063cbddd3b72e87eb31,2,467,2151,10/29/23,"142 Elm St., New York",4.7,U00382,31,Teacher,43629,Books,African American
O0000297,8ccefbea54bdb5e4414c65e291a3a807,1,750,2151,10/29/23,"142 Elm St., New York",2.6,U00382,31,Teacher,43629,Books,African American
O0000298,23aeb5e9c1445e91a7e0881987ad2381,1,499,1805,5/11/23,"808 Main St., Houston",3.9,U00787,64,Teacher,194742,Books,Hispanic
O0000298,cc90d1ed846d51ed5554905726f837c5,2,269,1805,5/11/23,"808 Main St., Houston",3.4,U00787,64,Teacher,194742,Books,Hispanic
O0000299,6c53dbd7a9d43744920bfae3bc06327f,1,765,2295,9/29/23,"321 Elm St., Houston",0.5,U00824,31,Engineer,58749,Travel,Hispanic
O0000300,4df0882fcaa458ca302c4233719f5186,2,1299,4801,8/31/23,"649 Elm St., Houston",1.6,U00388,51,Teacher,191747,Fashion; Fitness; Sports,Other
O0000300,62a1044ba64031b9e40f98a4fb890d9d,3,295,4801,8/31/23,"649 Elm St., Houston",2.7,U00388,51,Teacher,191747,Fashion; Fitness; Sports,Other
O0000300,9be79e3a6e718537641502960d11ea3d,1,659,4801,8/31/23,"649 Elm St., Houston",3.6,U00388,51,Teacher,191747,Fashion; Fitness; Sports,Other
O0000301,15c6a060b72893c9136cfaf742d2dab6,1,249,2687,10/17/23,"696 Main St., Chicago",4.5,U00962,45,Teacher,155234,Fashion,African American
O0000301,9f6ba452a48a95362399b7871beca2b6,3,450,2687,10/17/23,"696 Main St., Chicago",2.4,U00962,45,Teacher,155234,Fashion,African American
O0000301,e3d3dd6716733051de7e5a22a15a3a47,1,520,2687,10/17/23,"696 Main St., Chicago",0.7,U00962,45,Teacher,155234,Fashion,African American
O0000302,3e12e9789ef770df922aa8d211c833f0,1,299,11337,3/18/23,"883 Main St., Houston",2,U00765,25,Scientist,129007,Music; Books; Travel,African American
O0000302,625b837a1e1633439a1d87e68f59a169,3,9719,11337,3/18/23,"883 Main St., Houston",1.8,U00765,25,Scientist,129007,Music; Books; Travel,African American
O0000302,7f63f713db47c7781a19e35106071fae,1,499,11337,3/18/23,"883 Main St., Houston",2.7,U00765,25,Scientist,129007,Music; Books; Travel,African American
O0000302,cc0bc20b12c3e58a80af012927d610c8,2,410,11337,3/18/23,"883 Main St., Houston",0.7,U00765,25,Scientist,129007,Music; Books; Travel,African American
O0000303,267e7645f81d74ef71d1d702394cceae,3,1380,3675,3/25/23,"774 Main St., Houston",2.7,U00821,20,Accountant,130958,Travel,African American
O0000303,e4024a4ea4dc4f225e59e81a2e311471,2,699,3675,3/25/23,"774 Main St., Houston",1.6,U00821,20,Accountant,130958,Travel,African American
O0000303,ef23a1925f52c04fe4fe17e4e024cd00,1,299,3675,3/25/23,"774 Main St., Houston",1.7,U00821,20,Accountant,130958,Travel,African American
O0000304,22df9fc63363a65db16f375928b82c82,1,259,4753,10/30/23,"299 Elm St., Chicago",2.9,U00291,63,Artist,71542,Travel,African American
O0000304,3a931697d1153a0e4c01327e9e1824f9,1,849,4753,10/30/23,"299 Elm St., Chicago",0.3,U00291,63,Artist,71542,Travel,African American
O0000304,a41b15cf0d676907eac97ad339ac2164,2,649,4753,10/30/23,"299 Elm St., Chicago",1.7,U00291,63,Artist,71542,Travel,African American
O0000305,56cf783c4497ece33e70b97b373cbca4,2,599,8092,4/13/23,"716 Main St., Los Angeles",1.2,U00705,55,Artist,158115,Travel,Hispanic
O0000305,6412a9938481298fa18aabf04424ead6,3,499,8092,4/13/23,"716 Main St., Los Angeles",4.6,U00705,55,Artist,158115,Travel,Hispanic
O0000305,714f56e52bc0559e1471572a39882deb,3,800,8092,4/13/23,"716 Main St., Los Angeles",1.1,U00705,55,Artist,158115,Travel,Hispanic
O0000305,b4b77e9dffd90041f651ca119ebf2313,2,999,8092,4/13/23,"716 Main St., Los Angeles",2.3,U00705,55,Artist,158115,Travel,Hispanic
O0000306,11184eed1197cfff6cde703668be99cf,3,349,17198,3/20/23,"887 Elm St., Houston",2.8,U00328,27,Accountant,50376,Cooking; Sports,African American
O0000306,420bd134ec819d145f44416934837ca6,1,5500,17198,3/20/23,"887 Elm St., Houston",3.2,U00328,27,Accountant,50376,Cooking; Sports,African American
O0000307,6471fa1168549f744cf4c8434818f635,2,270,9057,11/22/23,"757 Oak St., Los Angeles",3.9,U00556,40,Accountant,98170,Sports; Cooking; Fashion,Hispanic
O0000307,7eac740acd578befceb5d72558d66132,3,499,9057,11/22/23,"757 Oak St., Los Angeles",2.9,U00556,40,Accountant,98170,Sports; Cooking; Fashion,Hispanic
O0000307,946f642bdcc7e59cee5a510cd52bf70a,1,2340,9057,11/22/23,"757 Oak St., Los Angeles",2.5,U00556,40,Accountant,98170,Sports; Cooking; Fashion,Hispanic
O0000308,f18e0c141ccfcdc32d88450b769a799e,3,144,288,8/12/23,"138 Elm St., New York",2.6,U00668,57,Manager,78966,Sports,Other
O0000309,482d248950825a33348e8d3f8663e868,3,449,4442,10/10/23,"987 Pine St., New York",3,U00681,63,Engineer,190394,Travel,Caucasian
O0000309,b876c22dfa13f83dfe2eab2db05fc0ec,1,1299,4442,10/10/23,"987 Pine St., New York",0.7,U00681,63,Engineer,190394,Travel,Caucasian
O0000309,e3352d263366e4d3ab8840c1f999ce92,1,898,4442,10/10/23,"987 Pine St., New York",0.1,U00681,63,Engineer,190394,Travel,Caucasian
O0000310,c505630f724ceeed0edc1545c4a4a71f,1,1599,7794,1/28/23,"135 Pine St., Houston",2.2,U00190,46,Accountant,166614,Fitness; Cooking; Fashion,African American
O0000310,e21d1c5cb6be49ef2f4aef7445bc8e3a,2,1599,7794,1/28/23,"135 Pine St., Houston",1.2,U00190,46,Accountant,166614,Fitness; Cooking; Fashion,African American
O0000310,e225be101bbad1ea9d031261ba4387b8,2,999,7794,1/28/23,"135 Pine St., Houston",0.4,U00190,46,Accountant,166614,Fitness; Cooking; Fashion,African American
O0000311,17983ce6afb63361d48909df20f15987,2,419,3630,11/8/23,"448 Pine St., New York",3.4,U00911,23,Scientist,50738,Cooking; Music; Sports,African American
O0000311,d8047262f85598e2077aa939fc03219f,3,399,3630,11/8/23,"448 Pine St., New York",3.6,U00911,23,Scientist,50738,Cooking; Music; Sports,African American
O0000311,f006f59e4067e61cf8aef718ac94cab4,1,525,3630,11/8/23,"448 Pine St., New York",2.1,U00911,23,Scientist,50738,Cooking; Music; Sports,African American
O0000312,4a4d3abae8e2f91d39b7c3ec3234a0cd,1,329,2605,12/25/23,"879 Pine St., Los Angeles",2,U00044,24,Artist,139071,Cooking; Fashion; Books,Hispanic
O0000312,e86741424ebb3b214c93b6d4f2b9fc5d,2,809,2605,12/25/23,"879 Pine St., Los Angeles",1.9,U00044,24,Artist,139071,Cooking; Fashion; Books,Hispanic
O0000313,c097ef9d93f55afde67edc265d649978,3,2051,2051,5/16/23,"783 Main St., Houston",1.6,U00067,43,Manager,174642,Books; Sports,Asian
O0000314,092bcb255cdee9579baddd6b7e9c46e5,3,649,5821,7/11/23,"474 Main St., Houston",1.2,U00723,41,Accountant,63351,Cooking; Fashion; Sports,Hispanic
O0000314,990384af5d57431a3b2f7c5f235ffe2b,3,1195,5821,7/11/23,"474 Main St., Houston",3.5,U00723,41,Accountant,63351,Cooking; Fashion; Sports,Hispanic
O0000314,a4961c91c33393c945681516e0cfdde9,3,599,5821,7/11/23,"474 Main St., Houston",0.9,U00723,41,Accountant,63351,Cooking; Fashion; Sports,Hispanic
O0000314,fe9baf8cd3e790df95fe54b95d6d190e,2,143,5821,7/11/23,"474 Main St., Houston",1,U00723,41,Accountant,63351,Cooking; Fashion; Sports,Hispanic
O0000315,6f99ace1eef4b24acba63c97ad777e7b,2,956,956,10/27/23,"321 Main St., Houston",4.4,U00689,54,Scientist,32569,Books; Travel,African American
O0000316,26f4ea2d1d0b1026da9dace574965f0c,3,1685,5855,10/10/23,"479 Main St., Los Angeles",4.1,U00912,27,Teacher,65520,Books,African American
O0000316,bbc56662e3372bf5814413923aa39e50,2,400,5855,10/10/23,"479 Main St., Los Angeles",2.7,U00912,27,Teacher,65520,Books,African American
O0000317,0b852704f2002f8865a68818ad4951da,2,643,8563,1/4/23,"941 Main St., New York",1.2,U00604,26,Artist,140689,Travel; Books,African American
O0000317,550e613e693714a017b6e6ef83aa5846,1,599,8563,1/4/23,"941 Main St., New York",3.1,U00604,26,Artist,140689,Travel; Books,African American
O0000317,60debcf41b8f51d25efe0a14c5a4a838,1,345,8563,1/4/23,"941 Main St., New York",2.7,U00604,26,Artist,140689,Travel; Books,African American
O0000317,815f09e6982a6b5900f30ebefb770e23,3,5643,8563,1/4/23,"941 Main St., New York",2.8,U00604,26,Artist,140689,Travel; Books,African American
O0000318,051850199f06f76e03815cf7361e87ee,1,225,450,8/5/23,"951 Oak St., Los Angeles",3.9,U00351,20,Doctor,63334,Fitness; Electronics,Asian
O0000319,20d1bba0a5a01993aa923e8d3b754e1c,3,299,81217,5/26/23,"360 Elm St., New York",2.3,U00959,69,Student,147555,Fitness,Asian
O0000319,48eea186c737b4fb9cbe85cfcba334e9,3,1449,81217,5/26/23,"360 Elm St., New York",0.6,U00959,69,Student,147555,Fitness,Asian
O0000319,af0a786728248b4ec6a4bbced5469b5f,2,800,81217,5/26/23,"360 Elm St., New York",1,U00959,69,Student,147555,Fitness,Asian
O0000319,b7713fcb4d1f357b5aaa8c6a812db12a,1,24624,81217,5/26/23,"360 Elm St., New York",2.4,U00959,69,Student,147555,Fitness,Asian
O0000320,04714b80afa8599dbc4e9baad2f01165,3,449,67120,7/10/23,"287 Elm St., New York",2.2,U00550,59,Accountant,71068,Cooking; Fashion; Music,African American
O0000320,095bbc1a19b614751176a90ac95178c5,1,32018,67120,7/10/23,"287 Elm St., New York",1.2,U00550,59,Accountant,71068,Cooking; Fashion; Music,African American
O0000320,143c908fc1788191660811cc79d2b88d,1,419,67120,7/10/23,"287 Elm St., New York",1.2,U00550,59,Accountant,71068,Cooking; Fashion; Music,African American
O0000320,8f0cd708c732f2a3129beec462507d42,3,599,67120,7/10/23,"287 Elm St., New York",0.7,U00550,59,Accountant,71068,Cooking; Fashion; Music,African American
O0000321,165a3da025a7bbd4a1f0ff222fdd1f73,1,834,92678,12/23/23,"840 Main St., New York",2,U00040,23,Doctor,89692,Fitness,Asian
O0000321,858eeb28b1228603b5e55303b9d0a730,2,30999,92678,12/23/23,"840 Main St., New York",2.1,U00040,23,Doctor,89692,Fitness,Asian
O0000321,c30332da544791978f73c290fa5ae97a,3,24999,92678,12/23/23,"840 Main St., New York",3.4,U00040,23,Doctor,89692,Fitness,Asian
O0000321,d62aa1323a2c6a1e5497707b15e995c9,2,17923,92678,12/23/23,"840 Main St., New York",0.6,U00040,23,Doctor,89692,Fitness,Asian
O0000322,2233fedff0c3189c66d0a09ddb65bd1a,1,1199,6092,2/5/23,"806 Oak St., Los Angeles",4.6,U00923,20,Lawyer,56382,Books,Caucasian
O0000322,4697421dcbfc094f0866deaa4332dd1c,2,369,6092,2/5/23,"806 Oak St., Los Angeles",3.1,U00923,20,Lawyer,56382,Books,Caucasian
O0000322,586de97e1d770808bd000998ccf1a131,3,499,6092,2/5/23,"806 Oak St., Los Angeles",1.4,U00923,20,Lawyer,56382,Books,Caucasian
O0000322,5b97821cda53628d0d09e5f83ae39432,3,629,6092,2/5/23,"806 Oak St., Los Angeles",4,U00923,20,Lawyer,56382,Books,Caucasian
O0000323,e6b390b4886cbf89fb94f0649c72b4ee,1,469,2483,2/5/23,"163 Elm St., Los Angeles",3.3,U00375,51,Lawyer,34983,Fitness; Music,Hispanic
O0000323,fb8d029d7bca0596d382e343e1f39c83,3,1007,2483,2/5/23,"163 Elm St., Los Angeles",2.6,U00375,51,Lawyer,34983,Fitness; Music,Hispanic
O0000324,c6246d94c2412b23b51e97652b13ab29,1,19392,21697,5/14/23,"512 Main St., Los Angeles",3.2,U00908,48,Artist,167034,Sports; Travel; Electronics,Asian
O0000324,ee380678f8cb519300d03785a950915b,1,880,21697,5/14/23,"512 Main St., Los Angeles",2.7,U00908,48,Artist,167034,Sports; Travel; Electronics,Asian
O0000324,f406155cea4bea5db816895015face94,3,545,21697,5/14/23,"512 Main St., Los Angeles",0.4,U00908,48,Artist,167034,Sports; Travel; Electronics,Asian
O0000325,7e36c6b08b9942fdb074d41c41dc98ad,3,193,579,2/26/23,"725 Pine St., Los Angeles",4.4,U00043,62,Artist,86373,Books; Travel,Other
O0000326,3775677d7b4d8b371576ed40cb510832,2,199,1868,3/10/23,"986 Main St., Los Angeles",3.7,U00263,26,Lawyer,89416,Fitness; Books,Other
O0000326,4cea027044106284efbfb7161f479ebb,1,920,1868,3/10/23,"986 Main St., Los Angeles",0.3,U00263,26,Lawyer,89416,Fitness; Books,Other
O0000326,f8a828f40fa105fa030497b9b5ba9467,2,550,1868,3/10/23,"986 Main St., Los Angeles",2.6,U00263,26,Lawyer,89416,Fitness; Books,Other
O0000327,022fa57e589cd094b16630dd42aeb09c,2,599,2897,10/18/23,"434 Elm St., Los Angeles",4.3,U00100,28,Artist,188108,Fashion; Electronics; Books,Other
O0000327,95e93fa9a3b30fb9f2c1e7af87337e49,2,400,2897,10/18/23,"434 Elm St., Los Angeles",4.7,U00100,28,Artist,188108,Fashion; Electronics; Books,Other
O0000327,bed42df3d60b308ad6b5475491b38b56,3,499,2897,10/18/23,"434 Elm St., Los Angeles",0.9,U00100,28,Artist,188108,Fashion; Electronics; Books,Other
O0000328,0deca33157073c6ef0753463062e017e,1,999,8419,9/1/23,"243 Oak St., New York",2,U00997,50,Engineer,43440,Cooking; Fitness,Hispanic
O0000328,60ab4ef69c1f9c956675060a5d2ab9da,1,630,8419,9/1/23,"243 Oak St., New York",3.3,U00997,50,Engineer,43440,Cooking; Fitness,Hispanic
O0000328,6edd4af203b1aa9c3983025e31d5ddca,3,1795,8419,9/1/23,"243 Oak St., New York",3.9,U00997,50,Engineer,43440,Cooking; Fitness,Hispanic
O0000328,fe4ada63ac03d013bb1219240bdb1f13,2,999,8419,9/1/23,"243 Oak St., New York",1.8,U00997,50,Engineer,43440,Cooking; Fitness,Hispanic
O0000329,0d21660b459034c836cb3eb59fecdae9,1,1730,5190,3/27/23,"503 Pine St., Chicago",1.3,U00937,66,Artist,99269,Travel; Sports,Other
O0000330,86089ddd9f9e52127ce838f210f776d7,2,1499,2998,10/11/23,"200 Pine St., Chicago",4.3,U00845,27,Accountant,35089,Cooking,African American
O0000331,3e4a88440e219c53f8a5974eac42b5a1,3,600,1200,2/22/23,"354 Elm St., Houston",1.7,U00152,23,Accountant,133517,Sports,Caucasian
O0000332,5991705a0e92ed0f524b6e5fd8099916,2,1399,8275,9/5/23,"243 Main St., New York",0.4,U00596,54,Doctor,111423,Books; Fitness,Other
O0000332,68268770cc557e76f4ba4a6e5217185d,1,699,8275,9/5/23,"243 Main St., New York",2.8,U00596,54,Doctor,111423,Books; Fitness,Other
O0000332,6d63eeabf65f002061a55f0e0c366748,3,1690,8275,9/5/23,"243 Main St., New York",2.4,U00596,54,Doctor,111423,Books; Fitness,Other
O0000333,1814e355fd6a5b2666efd5b5ca6ccba8,2,404,4105,10/11/23,"652 Main St., Houston",3.1,U00874,55,Lawyer,133256,Books,Other
O0000333,812eefc40476d0cc313fe8c43ecd6b24,1,697,4105,10/11/23,"652 Main St., Houston",0.4,U00874,55,Lawyer,133256,Books,Other
O0000333,d241d3fc3cbdece1f3b9b2ab153d19b6,1,1499,4105,10/11/23,"652 Main St., Houston",4.8,U00874,55,Lawyer,133256,Books,Other
O0000333,eaaf82353f8c271f61fbda21745d7c79,1,,4105,10/11/23,"652 Main St., Houston",1.4,U00874,55,Lawyer,133256,Books,Other
O0000334,671b8bcf29a73b105aa414975833f40a,3,865,4263,10/21/23,"285 Main St., Houston",1.9,U00481,47,Accountant,52585,Fashion; Travel; Sports,African American
O0000334,d0f87e089731756ad595570dd5020e2d,3,1350,4263,10/21/23,"285 Main St., Houston",0.8,U00481,47,Accountant,52585,Fashion; Travel; Sports,African American
O0000334,e63da237b443c375ed2017f6a36ad6fc,1,349,4263,10/21/23,"285 Main St., Houston",3.7,U00481,47,Accountant,52585,Fashion; Travel; Sports,African American
O0000335,1df9fe61f8688a6d69c60de1ccb0d01f,2,1212,2424,4/28/23,"489 Pine St., Los Angeles",3.8,U00669,68,Accountant,132467,Fitness; Cooking; Sports,Caucasian
O0000336,6dae6187e44b4bd4e47145e45479d51c,3,239,3978,7/1/23,"203 Main St., New York",3,U00641,24,Engineer,157224,Electronics,Caucasian
O0000336,7301d241b61b7ed97f839689c3284057,2,65,3978,7/1/23,"203 Main St., New York",2.9,U00641,24,Engineer,157224,Electronics,Caucasian
O0000336,ca7d40f68ca0049d11206c658fa5a45b,3,1685,3978,7/1/23,"203 Main St., New York",1.4,U00641,24,Engineer,157224,Electronics,Caucasian
O0000337,310830402ca0dbe3aa3208a5fe354555,2,599,3624,2/25/23,"755 Main St., New York",1,U00757,44,Accountant,42063,Fashion; Travel; Cooking,Other
O0000337,38cdb5395ed6807a49eefe618f6d3a63,2,164,3624,2/25/23,"755 Main St., New York",0,U00757,44,Accountant,42063,Fashion; Travel; Cooking,Other
O0000337,fd17044309bd81910739f6d27da92884,1,899,3624,2/25/23,"755 Main St., New York",3.4,U00757,44,Accountant,42063,Fashion; Travel; Cooking,Other
O0000338,05cdc7bf6cba8c6b333b92cd1273d758,3,7308,22314,3/15/23,"208 Oak St., Los Angeles",4.3,U00225,58,Doctor,168322,Sports,Hispanic
O0000338,5c57617df4b9d943b00ad53b1c80fe5d,2,390,22314,3/15/23,"208 Oak St., Los Angeles",2.8,U00225,58,Doctor,168322,Sports,Hispanic
O0000339,181136677467016d6986b77f70d54558,1,649,4195,1/8/23,"620 Oak St., Chicago",1.6,U00352,18,Scientist,96260,Music; Cooking; Books,Caucasian
O0000339,862c7462f12de819d93f93dc573289c5,2,400,4195,1/8/23,"620 Oak St., Chicago",3.6,U00352,18,Scientist,96260,Music; Cooking; Books,Caucasian
O0000339,bbd816118b6f7fafaf914f2d175338c6,1,200,4195,1/8/23,"620 Oak St., Chicago",4.6,U00352,18,Scientist,96260,Music; Cooking; Books,Caucasian
O0000339,ecf34ddc9479d180fc5de09f859e321e,1,499,4195,1/8/23,"620 Oak St., Chicago",1.9,U00352,18,Scientist,96260,Music; Cooking; Books,Caucasian
O0000340,480d24adbc304a52a4e01e45bf8bbccc,2,749,2247,9/15/23,"641 Pine St., Chicago",1.2,U00945,33,Artist,147508,Travel; Fashion; Sports,Hispanic
O0000341,8708f52fa5cf54fb3409ad2c61abb926,1,995,1990,11/17/23,"781 Main St., Houston",2.2,U00410,34,Engineer,127294,Books,Caucasian
O0000342,12850f5230642deb551c6f79ab16852d,2,699,31220,6/10/23,"863 Oak St., Houston",3.9,U00976,63,Manager,157409,Cooking; Electronics,Hispanic
O0000342,5008187e1a4b4568fd00e2dfc0993245,3,1599,31220,6/10/23,"863 Oak St., Houston",1.6,U00976,63,Manager,157409,Cooking; Electronics,Hispanic
O0000342,52c18fdb706392b19b048867de7e03ad,1,1780,31220,6/10/23,"863 Oak St., Houston",3.5,U00976,63,Manager,157409,Cooking; Electronics,Hispanic
O0000342,8702d82ff6cd4d986a21b9ab8d6044d5,2,25744,31220,6/10/23,"863 Oak St., Houston",2.9,U00976,63,Manager,157409,Cooking; Electronics,Hispanic
O0000343,4e442b9b27f443451b2d541bc4747b85,2,125,6577,7/6/23,"600 Pine St., Los Angeles",0.3,U00524,62,Artist,143264,Music; Books; Cooking,Other
O0000343,560e275b996591407c99c3ec6e8e05d9,3,379,6577,7/6/23,"600 Pine St., Los Angeles",2.6,U00524,62,Artist,143264,Music; Books; Cooking,Other
O0000343,74e5a3f6edb34d7e593a0d1854b0b886,2,259,6577,7/6/23,"600 Pine St., Los Angeles",1.3,U00524,62,Artist,143264,Music; Books; Cooking,Other
O0000343,d17780d81888905c562f5f58a56a4472,1,1599,6577,7/6/23,"600 Pine St., Los Angeles",3.2,U00524,62,Artist,143264,Music; Books; Cooking,Other
O0000344,b87da1c56f1fbb9ff6c8c6bf4774fed0,3,859,1524,8/8/23,"888 Elm St., Los Angeles",2.3,U00847,60,Lawyer,185361,Travel,Other
O0000344,d7b58a67dab4a4e6a26664b828c84108,2,396,1524,8/8/23,"888 Elm St., Los Angeles",2.8,U00847,60,Lawyer,185361,Travel,Other
O0000344,f6590377e215640c9d947d2585b3d16a,3,269,1524,8/8/23,"888 Elm St., Los Angeles",1,U00847,60,Lawyer,185361,Travel,Other
O0000345,5347a5510f72505aac3e503d366ea324,3,949,1898,4/29/23,"642 Pine St., New York",1.7,U00453,53,Student,180584,Sports; Books; Travel,Asian
O0000346,ac3776338e33ca2f4a067dc59079951e,3,149,447,4/28/23,"570 Pine St., New York",1.5,U00323,32,Student,152268,Fashion,Other
O0000347,bab932ac9ab8c71e5dcd8a231d08fc9b,2,229,229,3/16/23,"485 Pine St., Chicago",3.8,U00811,25,Accountant,56371,Fashion,African American
O0000348,978a65dab87734ee1c12130fa7546874,2,390,2402,7/12/23,"506 Elm St., Los Angeles",3,U00122,45,Artist,107115,Electronics; Music,Hispanic
O0000348,d133475debd6dc0450ea1830f6e9dd57,3,269,2402,7/12/23,"506 Elm St., Los Angeles",4.1,U00122,45,Artist,107115,Electronics; Music,Hispanic
O0000348,e1135423271b758a83ea9a81ca5912fb,2,560,2402,7/12/23,"506 Elm St., Los Angeles",4,U00122,45,Artist,107115,Electronics; Music,Hispanic
O0000348,e9cf50d5d9f45473b90053dc0ccc0110,3,255,2402,7/12/23,"506 Elm St., Los Angeles",4.1,U00122,45,Artist,107115,Electronics; Music,Hispanic
O0000349,2d479caf7a08205b08e5586949e25024,1,850,3063,11/13/23,"703 Elm St., Houston",4.4,U00359,51,Artist,109458,Electronics,Asian
O0000349,ea2ad797d5edbbc148e159e11f5c454f,1,594,3063,11/13/23,"703 Elm St., Houston",2.9,U00359,51,Artist,109458,Electronics,Asian
O0000349,ff315b50dc07e7917a261544f0feb063,3,1025,3063,11/13/23,"703 Elm St., Houston",3.4,U00359,51,Artist,109458,Electronics,Asian
O0000350,5a5e70b779c3149ac2460e72d08a9471,2,2299,6897,3/5/23,"425 Pine St., New York",2,U00642,27,Lawyer,65992,Books,Caucasian
O0000351,00bea697b7eb5981240b7f6082547714,2,1685,2464,2/27/23,"746 Main St., Houston",3.3,U00618,49,Accountant,122823,Fitness; Music,Hispanic
O0000351,3237b429fb48d0e67155fedbc2266e38,3,779,2464,2/27/23,"746 Main St., Houston",3.8,U00618,49,Accountant,122823,Fitness; Music,Hispanic
O0000352,416f979759e74753fa4bca67e6710476,1,1332,2447,10/28/23,"507 Oak St., Chicago",1.2,U00720,46,Doctor,120741,Travel,Hispanic
O0000352,74120817b49e7b5e651962c0da3f06a1,3,499,2447,10/28/23,"507 Oak St., Chicago",4,U00720,46,Doctor,120741,Travel,Hispanic
O0000352,889abde4e048c6e9b8be1e74b2083982,2,308,2447,10/28/23,"507 Oak St., Chicago",1.8,U00720,46,Doctor,120741,Travel,Hispanic
O0000353,abf2310d655c96c1c15d7b9f1cb52dfc,3,950,3097,11/6/23,"223 Pine St., Chicago",4.4,U00720,46,Doctor,120741,Travel,Hispanic
